model,category,feature_set,lag_rule,n_features,n_lags,n_train,n_val,n_test,train_start,train_end,val_start,val_end,test_start,test_end,params,n_grid,scaler,seed,val_MSE,val_RMSE,val_MAE,val_R2,val_nRMSE,val_SMAPE,val_RMSPE,test_MSE,test_RMSE,test_MAE,test_R2,test_nRMSE,test_SMAPE,test_RMSPE,runtime_s,note
LR,N02BE,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},1,none,42,1499.4320458283644,38.72250051105125,31.647842601792338,0.6234222195303742,0.18568875091216544,15.244489991691704,0.18623449028963446,2636.4831549119726,51.34669565718882,39.33803413707109,0.6392971557955466,0.25278668136229604,19.063345346674403,0.3279954691336632,0.01,
GRNN,N02BE,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.35}",16,standard,42,1482.6306716524944,38.504943470319425,31.26640664495652,0.6276418333592181,0.1846454842167693,15.00971565908967,0.1857831809307938,2533.068256580831,50.32959622906616,36.95954677173605,0.6534455670575949,0.24777936422611302,18.120059515373608,0.32030860119002136,0.016,
P_NN,N02BE,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.2}",16,standard,42,1594.6293797755848,39.93281081736652,31.44618156666667,0.5995136997516971,0.19149263769710237,15.961760410563983,0.19352171247676597,3060.221833787073,55.31927181179334,41.061443717391306,0.5813245697067917,0.2723442075035303,21.34621590720988,0.32360422040748127,0.026,
RBFNN,N02BE,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""alpha"": 0.1, ""gamma"": 0.01, ""n_centers"": 10}",60,standard,42,1481.8689805114368,38.49505137691644,32.183097174323564,0.627833129763814,0.18459804796023463,15.47337423984508,0.18833326091578237,2614.743227346522,51.13456000931779,38.70670487492659,0.6422714413285481,0.25174230906652106,19.066718521541983,0.33261970185528206,5.261,
XGBoost,N02BE,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,2335.638184007332,48.32844073635453,35.24635277370877,0.4134116009054086,0.23175279683462405,16.020512042445954,0.22578225010965858,2374.291981880481,48.7267070699476,36.3201208190918,0.6751680854700124,0.23988812554095232,18.262068573842782,0.32315728374294866,4.515,
LR+XGB (average),N02BE,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,1664.4592096732774,40.79778437211116,31.896680456415485,0.5819761511668147,0.19564050668368158,15.266358872843352,0.19897149807387235,2437.8835689200114,49.37492854597373,37.77396727958942,0.6664679857671567,0.24307940695867822,18.655142724489266,0.32335081966637097,4.353,
LR-XGB (residual),N02BE,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,2519.5993305774455,50.19561067043059,36.23937158967056,0.36721032058680025,0.24070656914332045,16.309933721693387,0.22790184435382183,2452.061228827669,49.51829186096456,37.53014042862547,0.6645283100884678,0.24378520381983526,18.65753345413539,0.3263543068354718,4.461,
Naive,N02BE,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,1680.9681508666667,40.999611594095214,33.66975555555555,0.5778299809887086,0.19660834306448544,16.091032387206173,0.19010275891329437,2872.5362513913046,53.59604697541886,41.5418695652174,0.6070022317317492,0.2638605401116403,20.08585888444381,0.3344249193079274,0.0,
SeasonalNaive(s=52),N02BE,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,4928.619016884084,70.20412393074986,52.44873333333334,-0.23780761877290746,0.3366548107569486,28.57719475004721,0.2851328006650804,3827.384787608696,61.86586124518672,46.530130434782606,0.47636738122781275,0.3045739468456235,22.53129637433621,0.3785512957226687,0.0,
LR,N02BE,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},1,none,42,1499.4320458283644,38.72250051105125,31.647842601792338,0.6234222195303742,0.18568875091216544,15.244489991691704,0.18623449028963446,2636.4831549119726,51.34669565718882,39.33803413707109,0.6392971557955466,0.25278668136229604,19.063345346674403,0.3279954691336632,0.009,
GRNN,N02BE,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.35}",16,standard,42,1482.6306716524944,38.504943470319425,31.26640664495652,0.6276418333592181,0.1846454842167693,15.00971565908967,0.1857831809307938,2533.068256580831,50.32959622906616,36.95954677173605,0.6534455670575949,0.24777936422611302,18.120059515373608,0.32030860119002136,0.016,
P_NN,N02BE,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.2}",16,standard,42,1594.6293797755848,39.93281081736652,31.44618156666667,0.5995136997516971,0.19149263769710237,15.961760410563983,0.19352171247676597,3060.221833787073,55.31927181179334,41.061443717391306,0.5813245697067917,0.2723442075035303,21.34621590720988,0.32360422040748127,0.024,
RBFNN,N02BE,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""alpha"": 0.1, ""gamma"": 0.01, ""n_centers"": 10}",60,standard,42,1481.8689805114368,38.49505137691644,32.183097174323564,0.627833129763814,0.18459804796023463,15.47337423984508,0.18833326091578237,2614.743227346522,51.13456000931779,38.70670487492659,0.6422714413285481,0.25174230906652106,19.066718521541983,0.33261970185528206,4.67,
XGBoost,N02BE,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,2335.638184007332,48.32844073635453,35.24635277370877,0.4134116009054086,0.23175279683462405,16.020512042445954,0.22578225010965858,2374.291981880481,48.7267070699476,36.3201208190918,0.6751680854700124,0.23988812554095232,18.262068573842782,0.32315728374294866,4.377,
LR+XGB (average),N02BE,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,1664.4592096732774,40.79778437211116,31.896680456415485,0.5819761511668147,0.19564050668368158,15.266358872843352,0.19897149807387235,2437.8835689200114,49.37492854597373,37.77396727958942,0.6664679857671567,0.24307940695867822,18.655142724489266,0.32335081966637097,4.298,
LR-XGB (residual),N02BE,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,2519.5993305774455,50.19561067043059,36.23937158967056,0.36721032058680025,0.24070656914332045,16.309933721693387,0.22790184435382183,2452.061228827669,49.51829186096456,37.53014042862547,0.6645283100884678,0.24378520381983526,18.65753345413539,0.3263543068354718,4.289,
Naive,N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,426.96177777777774,20.663053447585565,15.013333333333332,-0.801173853632781,0.32205507243743087,22.340031684847204,0.28288818842478763,240.0434782608696,15.493336576117798,12.104347826086956,-0.5862350330555679,0.26380422064754916,21.2661248034866,0.36673121829968697,0.0,
SeasonalNaive(s=52),N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,942.2986433552593,30.696883284060927,24.86833333177778,-2.975165382622386,0.4784426945770095,44.187967319122926,0.440706007994517,457.08869565217395,21.379632729590423,16.165217391304346,-2.020494901632767,0.3640298732459134,26.617268981956737,0.5087289643221211,0.0,
LR,N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},1,none,42,280.1724738223089,16.738353378463156,11.053311405027056,-0.1819309376658278,0.2608845601381415,16.80006438157009,0.223534293627507,168.22555190185386,12.970179331908016,9.770105004562676,-0.11165387960189288,0.22084255599191918,17.156348590497235,0.3310900704837283,0.009,
GRNN,N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 5.0}",16,standard,42,241.7742981572674,15.549093161894278,10.194907081515812,-0.019945032522187045,0.24234870888239213,15.260861124679556,0.1999450204952978,161.73398118086007,12.717467561620122,10.493194574784534,-0.06875683040146563,0.21653964607437287,18.37679566299207,0.32298660763082065,0.016,
P_NN,N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 1.0}",16,standard,42,296.35008746666654,17.21482173787073,11.433511111111107,-0.2501775494867946,0.2683108126226735,17.630706832269325,0.2002781824595443,166.8718657391304,12.917889368589995,10.505913043478259,-0.10270856506707782,0.2199522175581655,18.47130153223299,0.2663945796376156,0.024,
RBFNN,N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""alpha"": 1.0, ""gamma"": 0.01, ""n_centers"": 5}",60,standard,42,243.4215941330599,15.60197404603212,10.258193964950035,-0.026894287924473348,0.24317291218877995,15.428341186194885,0.20524259130776998,157.15167128775755,12.53601496839237,9.962249124036616,-0.03847639730068786,0.21345006238749228,17.523329617556595,0.3230352107897403,4.639,
XGBoost,N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,372.768508581751,19.3072139000362,13.666486460367837,-0.5725550296555906,0.3009229099132824,20.249201460947283,0.24767140246895888,186.54184600753484,13.65803228900616,10.656571512636932,-0.2326900668654588,0.2325545918323525,18.54658861937829,0.3359197602013467,4.139,
LR+XGB (average),N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,313.6371673590681,17.70980427218404,12.159376233143838,-0.32310453716685017,0.2760256276836665,18.237795921214843,0.23063316606537534,172.2998700414604,13.126304508179764,10.112677703580767,-0.1385774445147212,0.22350089109278548,17.70465563051355,0.3306522776977538,4.308,
LR-XGB (residual),N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,360.994910451728,18.999866064047083,13.19543476661195,-0.5228871244268123,0.29613257581120767,19.572983937896183,0.24129246200189688,176.69596510121985,13.29270345344467,10.295419549213435,-0.16762734848609573,0.22633415711373073,18.073466471656904,0.3277941795074284,4.288,
Naive,N05B,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,426.96177777777774,20.663053447585565,15.013333333333332,-0.801173853632781,0.32205507243743087,22.340031684847204,0.28288818842478763,240.0434782608696,15.493336576117798,12.104347826086956,-0.5862350330555679,0.26380422064754916,21.2661248034866,0.36673121829968697,0.0,
SeasonalNaive(s=52),N05B,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,942.2986433552593,30.696883284060927,24.86833333177778,-2.975165382622386,0.4784426945770095,44.187967319122926,0.440706007994517,457.08869565217395,21.379632729590423,16.165217391304346,-2.020494901632767,0.3640298732459134,26.617268981956737,0.5087289643221211,0.0,
LR,N05B,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},1,none,42,280.1724738223089,16.738353378463156,11.053311405027056,-0.1819309376658278,0.2608845601381415,16.80006438157009,0.223534293627507,168.22555190185386,12.970179331908016,9.770105004562676,-0.11165387960189288,0.22084255599191918,17.156348590497235,0.3310900704837283,0.01,
GRNN,N05B,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 5.0}",16,standard,42,241.7742981572674,15.549093161894278,10.194907081515812,-0.019945032522187045,0.24234870888239213,15.260861124679556,0.1999450204952978,161.73398118086007,12.717467561620122,10.493194574784534,-0.06875683040146563,0.21653964607437287,18.37679566299207,0.32298660763082065,0.016,
P_NN,N05B,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 1.0}",16,standard,42,296.35008746666654,17.21482173787073,11.433511111111107,-0.2501775494867946,0.2683108126226735,17.630706832269325,0.2002781824595443,166.8718657391304,12.917889368589995,10.505913043478259,-0.10270856506707782,0.2199522175581655,18.47130153223299,0.2663945796376156,0.024,
RBFNN,N05B,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""alpha"": 1.0, ""gamma"": 0.01, ""n_centers"": 5}",60,standard,42,243.4215941330599,15.60197404603212,10.258193964950035,-0.026894287924473348,0.24317291218877995,15.428341186194885,0.20524259130776998,157.15167128775755,12.53601496839237,9.962249124036616,-0.03847639730068786,0.21345006238749228,17.523329617556595,0.3230352107897403,4.767,
XGBoost,N05B,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,372.768508581751,19.3072139000362,13.666486460367837,-0.5725550296555906,0.3009229099132824,20.249201460947283,0.24767140246895888,186.54184600753484,13.65803228900616,10.656571512636932,-0.2326900668654588,0.2325545918323525,18.54658861937829,0.3359197602013467,4.48,
LR+XGB (average),N05B,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,313.6371673590681,17.70980427218404,12.159376233143838,-0.32310453716685017,0.2760256276836665,18.237795921214843,0.23063316606537534,172.2998700414604,13.126304508179764,10.112677703580767,-0.1385774445147212,0.22350089109278548,17.70465563051355,0.3306522776977538,4.26,
LR-XGB (residual),N05B,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,360.994910451728,18.999866064047083,13.19543476661195,-0.5228871244268123,0.29613257581120767,19.572983937896183,0.24129246200189688,176.69596510121985,13.29270345344467,10.295419549213435,-0.16762734848609573,0.22633415711373073,18.073466471656904,0.3277941795074284,4.296,
Naive,N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,{},0,none,42,28.023255813953487,5.293699633900046,3.9302325581395348,-0.7170930540827152,1.1381454212885098,103.83645136372506,1.694474186562659,16.266666666666666,4.033195589934446,3.466666666666667,-1.0887761572606216,0.8249718252138639,83.43106601001338,1.7005504134034763,0.0,
SeasonalNaive(s=52),N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,{},0,none,42,26.558139534883722,5.153458987406781,3.86046511627907,-0.6273197242841997,1.1079936822924579,111.313739170882,1.3238583034523583,23.844444444444445,4.883077353927996,3.6222222222222222,-2.061826252377933,0.9988112769398173,94.92769692563294,1.404697471688822,0.0,
LR,N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,{},1,none,42,16.6747895027876,4.083477623642329,2.880965845650394,-0.021728717876931203,0.8779476890831007,71.7752895751267,0.703521993405679,8.7326038490643,2.95509794238098,2.392135351294518,-0.12133942893818705,0.6044518518506549,57.40333488628655,1.0633393387073906,0.009,
GRNN,N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""sigma"": 1.5}",16,standard,42,16.982417114997098,4.120972835993595,2.8792201787055536,-0.04057824912611485,0.8860091597386229,71.7501595714682,0.6814257467018742,8.847322831646135,2.9744449619460327,2.4135493583088383,-0.13607030653667906,0.6084091967616885,58.185273850455665,0.9879465457571681,0.016,
P_NN,N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""sigma"": 0.75}",16,standard,42,18.810770860465116,4.337138556752034,2.862162790697674,-0.15260854059517515,0.9324847897016872,72.76325394066528,0.5767694584429974,11.88580469444444,3.4475795414238726,2.802588888888888,-0.5262368107958144,0.7051867243821557,70.15554758588019,0.7380492904440993,0.024,
RBFNN,N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""alpha"": 0.01, ""gamma"": 1.0, ""n_centers"": 10}",60,standard,42,16.113932346732405,4.014216280512599,2.898996359219123,0.012637164995087935,0.8630565003102088,72.42762440013847,0.8762054337398596,9.435136270278367,3.0716666925756066,2.512903170947538,-0.21155047224563694,0.6282954598450105,60.78487814327549,1.0471946924032762,4.391,
XGBoost,N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,17.383456093265103,4.169347202292597,2.9968138073765953,-0.06515145534355726,0.8964096484929083,74.04287959313741,0.8375383315519628,9.685774340979865,3.1121976706147483,2.53204705980089,-0.24373449844541728,0.6365858871711985,61.70836472780648,1.076935337108564,4.021,
LR+XGB (average),N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,16.86376570708564,4.10655155904387,2.9135710264966033,-0.0333080193664288,0.882908585194432,72.16691787331585,0.7584996033254714,9.096205043182126,3.0159915522398477,2.453059390666735,-0.16802886572249887,0.6169073629581506,59.28225547412398,1.0643921053571264,4.03,
LR-XGB (residual),N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,17.146992419775277,4.140892708073379,2.9904173469276203,-0.050662413314040755,0.8902919322357763,73.93370161589469,0.8423736056145582,9.688087807459299,3.1125693257274283,2.532341874691589,-0.24403156690583927,0.6366619075351557,61.71034615378422,1.0731669577435345,5.121,
Naive,N05C,B_rich,pacf_train,11,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,{},0,none,42,28.023255813953487,5.293699633900046,3.9302325581395348,-0.7170930540827152,1.1381454212885098,103.83645136372506,1.694474186562659,16.266666666666666,4.033195589934446,3.466666666666667,-1.0887761572606216,0.8249718252138639,83.43106601001338,1.7005504134034763,0.0,
SeasonalNaive(s=52),N05C,B_rich,pacf_train,11,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,{},0,none,42,26.558139534883722,5.153458987406781,3.86046511627907,-0.6273197242841997,1.1079936822924579,111.313739170882,1.3238583034523583,23.844444444444445,4.883077353927996,3.6222222222222222,-2.061826252377933,0.9988112769398173,94.92769692563294,1.404697471688822,0.0,
LR,N05C,B_rich,pacf_train,11,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,{},1,none,42,17.659626898755008,4.202335885999001,2.787213246262259,-0.08207350662109025,0.9035022154897852,68.904493375253,0.6035741439547535,8.649548295964209,2.941011440978122,2.4123457709263696,-0.11067440071829582,0.6015705220182522,58.05904326021262,1.1261556910723465,0.009,
GRNN,N05C,B_rich,pacf_train,11,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""sigma"": 1.5}",16,standard,42,16.75411111242851,4.093178607442939,2.831030709005958,-0.026589059082725353,0.8800334006002317,72.31973132308737,0.6321638511447901,8.333724315635116,2.8868190652749814,2.3104791528664173,-0.0701199580951879,0.5904857178971552,55.054383089298064,1.143495277039357,0.083,
P_NN,N05C,B_rich,pacf_train,11,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""sigma"": 1.5}",16,standard,42,17.264014395348838,4.154998723868497,2.792255813953488,-0.05783280146474046,0.8933247256317267,76.43184383908782,0.6005648276803117,11.313199361111106,3.363509976365628,2.685455555555555,-0.45270949310399455,0.6879906769838784,65.9517777560597,0.7874645319994564,0.032,
RBFNN,N05C,B_rich,pacf_train,11,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""alpha"": 0.1, ""gamma"": 0.5, ""n_centers"": 20}",60,standard,42,16.719556696777346,4.088955453019432,2.810243597466585,-0.02447177665500133,0.8791254223991779,69.95998281922587,0.6790679864659163,8.603180246982015,2.933117837213844,2.34670399935852,-0.10472035511341682,0.5999559212482862,55.648253065069554,1.11927953747064,4.832,
XGBoost,N05C,B_rich,pacf_train,11,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,17.904215512946774,4.231337319683551,2.941939195921255,-0.09706039512985787,0.9097375237319634,74.4820015412116,0.8525164697540536,8.464757457839992,2.9094256233559213,2.3176879564921062,-0.08694571034407028,0.5951097865955293,55.36468320926411,1.2149740468547359,4.726,
LR+XGB (average),N05C,B_rich,pacf_train,11,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",12,none,42,16.862285201067664,4.106371293620155,2.947354885960688,-0.03321730304792281,0.8828698281283333,73.50635082616267,0.7717930416402948,9.328494637042057,3.0542584430663458,2.4226229272111532,-0.19785679391313682,0.624734681536298,57.57271178338325,1.2884939920784904,5.047,
LR-XGB (residual),N05C,B_rich,pacf_train,11,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,16.90609356316999,4.111702027527042,2.9999892541293947,-0.03590161049513929,0.8840159359183141,74.92281697139053,0.8519870925494036,8.662351426908149,2.943187290491067,2.296614385043107,-0.11231842989784435,0.6020155821459,55.275063827036895,1.2531741119584858,4.634,
Naive,R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,605.225,24.601321102737554,18.655555555555555,-0.03800990046389785,0.5059108646741414,43.156588083534785,1.0011745992904533,851.7612469747946,29.184948980164325,21.983695652173914,0.03461366197933802,0.5760084322364312,40.98350136138161,0.5872130475279131,0.0,
SeasonalNaive(s=52),R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,614.4748842545926,24.78860391903087,20.193518518444442,-0.05387420123536657,0.5097622192877364,49.6886383629502,0.5251434447101891,1132.0758227639192,33.64633446252235,25.980978260869566,-0.2830949245242296,0.6640605189144648,56.65064999174927,0.93022075429727,0.0,
LR,R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},1,none,42,552.0732474890453,23.49623900731871,17.94200808918741,0.05314966058096604,0.48318553882295984,40.92385320485504,1.1251795150117032,713.517209522314,26.71174291434975,18.83879141520894,0.1912994768640235,0.5271960272692094,38.48032058277108,0.5320799290362752,0.011,
GRNN,R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.2}",16,standard,42,571.4078465934411,23.90413869172954,17.803419427390903,0.019989256942875788,0.4915737420897197,40.31428932211231,1.1300025903668889,726.5861344020102,26.955261720154198,19.664599981242183,0.17648715524656622,0.5320022335657099,40.128643620191376,0.5681599128541369,0.02,
P_NN,R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.2}",16,standard,42,818.1179421333336,28.602761092826924,23.059422222222228,-0.40313854133842875,0.5881979888848219,58.045241750574974,0.7413506562435591,737.167877350633,27.150835665788136,20.333007246521742,0.16449380604063646,0.5358621766441597,46.45111635513571,0.4985987208511312,0.027,
RBFNN,R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""alpha"": 0.01, ""gamma"": 1.0, ""n_centers"": 5}",60,standard,42,562.8625109658099,23.724723622537944,17.931666858492108,0.034645199748060795,0.4878841828009631,40.72083412595842,1.1989904230146953,773.9332131749237,27.81965515916622,19.600101241759013,0.12282396834424947,0.5490623253952063,39.85994137218366,0.564075612769854,4.626,
